"","vess","yr","month","tech_1","tech_2","lat","lon","catch"
"2889","ID_8",1980,6,0,0,387,345,16.4742286877355
"2890","ID_18",1987,2,0,0,294,405,38.8930445076778
"2891","ID_10",2001,7,1,0,71,203,206.455217498669
"2892","ID_9",1992,12,1,0,89,223,140.286865474242
"2893","ID_13",1991,4,1,0,199,585,6.47763114230133
"2894","ID_2",2002,12,1,0,124,107,43.314152696376
"2895","ID_20",1994,9,0,0,159,177,75.8349335775185
"2896","ID_11",1980,6,0,0,253,235,57.5254781858995
"2897","ID_16",2008,8,1,1,231,108,142.452654858774
"2898","ID_1",1990,4,0,0,319,507,3.93642949722116
"2899","ID_17",1991,11,1,0,117,101,82.8018302507631
"2900","ID_20",1982,5,0,0,254,502,70.6332259436212
"2901","ID_18",2004,7,1,1,308,130,55.7021304288518
"2902","ID_14",1996,1,1,0,201,424,7.97903335910444
"2903","ID_3",1988,3,0,0,313,325,10.6431783778021
"2904","ID_11",2001,7,1,0,159,109,36.3141075766273
"2905","ID_4",1997,10,0,0,297,257,46.6344630938124
"2906","ID_15",2005,7,1,1,145,537,8.72184876823096
"2907","ID_1",1992,10,0,0,42,82,27.9145172218486
"2908","ID_3",2007,6,1,0,80,235,44.9396702088737
"2909","ID_18",2008,3,1,1,69,236,49.2278389467697
"2910","ID_10",1980,1,0,0,217,287,92.3341164601794
"2911","ID_11",2002,4,1,0,128,228,180.785531564447
"2912","ID_20",1992,4,0,0,281,443,7.52523185931182
"2913","ID_9",1992,3,1,0,361,113,37.2774609070565
"2914","ID_3",1982,5,0,0,29,124,13.9475687845005
"2915","ID_11",1995,4,1,0,252,339,111.101305584842
"2916","ID_14",2000,3,1,0,327,441,24.6457231408902
"2917","ID_14",1987,6,0,0,36,344,8.80301034390347
"2918","ID_19",1997,10,1,0,17,538,5.74542409989733
"2919","ID_20",1986,12,0,0,219,529,21.7371223974819
"2920","ID_10",1998,3,0,0,24,234,52.9408846973057
"2921","ID_15",2002,5,1,1,167,184,192.424344770666
"2922","ID_8",1993,11,0,0,270,561,3.61989464343404
"2923","ID_4",1995,12,0,0,118,287,51.1111883499337
"2924","ID_20",2008,7,1,0,131,16,3.07684098304389
"2925","ID_10",1993,12,0,0,337,291,8.88750126709396
"2926","ID_20",2006,1,1,0,148,116,35.3391301179488
"2927","ID_6",1982,4,0,0,27,9,5.82108855074778
"2928","ID_2",2003,6,1,0,34,167,88.1750256431705
"2929","ID_17",2008,2,1,0,143,203,177.400836316489
"2930","ID_15",1992,10,0,0,15,240,22.2638752857568
"2931","ID_12",1997,7,0,0,134,286,20.9576634042165
"2932","ID_9",1981,1,0,0,221,296,54.7330719890818
"2933","ID_7",1991,11,0,0,227,163,22.3305356832572
"2934","ID_2",1981,5,0,0,114,23,20.2164418494213
"2935","ID_7",1985,2,0,0,169,426,20.7443235877827
"2936","ID_14",1996,6,1,0,58,216,144.999706712812
"2937","ID_13",1983,1,0,0,383,173,21.7698576530696
"2938","ID_1",2008,5,1,1,52,578,9.04069509729748
"2939","ID_15",2000,3,1,1,89,184,668.33533178517
"2940","ID_20",1995,12,0,0,306,272,27.9061184654512
"2941","ID_15",2006,7,1,1,22,194,151.180523556269
"2942","ID_14",1988,7,0,0,231,90,54.7165810717058
"2943","ID_2",1992,8,0,0,205,284,22.5225000354118
"2944","ID_5",1981,6,0,0,191,445,22.3685849461545
"2945","ID_12",1989,6,0,0,213,439,59.9738900249445
"2946","ID_17",2009,4,1,0,216,556,4.67661928505781
"2947","ID_10",2006,8,1,1,390,177,125.566769849172
"2948","ID_9",1990,5,1,0,65,342,37.6705181329023
"2949","ID_3",2002,5,0,0,116,228,246.750988731211
"2950","ID_20",1984,12,0,0,271,427,12.2512817711673
"2951","ID_20",1980,6,0,0,376,277,45.1624664678867
"2952","ID_5",1992,1,1,0,263,384,28.5749701363005
"2953","ID_20",2008,1,1,0,157,569,6.25193143666162
"2954","ID_13",1998,12,1,0,165,50,7.2691347131773
"2955","ID_5",2006,12,1,0,182,422,2.7481123761575
"2956","ID_10",1990,4,0,0,220,288,5.97528660344041
"2957","ID_6",2009,9,1,1,232,394,13.5906280865538
"2958","ID_1",2006,11,1,1,280,243,21.9950355394423
"2959","ID_17",2004,9,1,0,197,493,5.49089588083984
"2960","ID_9",1980,1,0,0,163,267,66.3668246476951
"2961","ID_16",1992,10,0,0,331,43,10.6000583577583
"2962","ID_11",1993,8,1,0,103,194,94.7273320540798
"2963","ID_8",1989,9,0,0,58,184,54.1528047366962
"2964","ID_15",1981,9,0,0,14,524,19.5710411026434
"2965","ID_7",1991,2,0,0,209,140,36.0054885155788
"2966","ID_8",2009,3,1,0,354,234,15.4606258072139
"2967","ID_9",1999,3,1,1,376,202,123.527694171784
"2968","ID_20",1990,3,0,0,184,342,18.3100312642085
"2969","ID_18",1980,4,0,0,65,142,113.789137108484
"2970","ID_8",1998,9,1,0,331,115,27.6589735098677
"2971","ID_3",2006,12,1,0,84,167,59.2334809937646
"2972","ID_7",1990,8,0,0,92,328,81.5463664706635
"2973","ID_18",2000,11,1,1,391,132,428.663436873365
"2974","ID_10",2005,8,1,1,19,410,14.8039660128878
"2975","ID_11",2009,11,1,0,212,238,16.5101853945798
"2976","ID_20",1999,8,1,0,379,580,13.062776893701
"2977","ID_10",1996,2,0,0,100,81,71.7620412394762
"2978","ID_19",1998,10,1,0,328,56,39.7594188773752
"2979","ID_20",1993,2,0,0,90,57,25.7694017619729
"2980","ID_4",2005,1,1,0,81,387,12.3316111769957
"2981","ID_17",1983,10,0,0,297,507,107.278339318546
"2982","ID_2",2004,6,1,0,9,210,79.9587854883582
"2983","ID_6",1985,6,0,0,89,40,31.4162523657084
"2984","ID_15",1981,4,0,0,153,219,43.0768378181534
"2985","ID_11",2004,5,1,0,294,268,12.0208993952761
"2986","ID_17",1993,12,1,0,183,491,4.50462568766377
"2987","ID_16",1989,6,0,0,96,319,30.1732267107606
"2988","ID_20",1994,12,0,0,334,38,21.6407222972156
"2989","ID_5",1980,8,0,0,174,376,42.0309929155102
"2990","ID_18",2007,11,1,1,343,84,88.2428420455136
"2991","ID_9",1998,7,1,1,162,204,238.84476507642
"2992","ID_12",1990,3,0,0,73,314,60.3807838771403
"2993","ID_14",2001,8,1,0,201,158,148.296360121736
"2994","ID_19",1992,9,0,0,291,340,34.8144980175861
"2995","ID_2",1986,10,0,0,251,100,101.141484719953
"2996","ID_13",2001,11,1,0,356,248,109.382888070935
"2997","ID_7",2007,3,1,1,336,159,50.0667601152346
"2998","ID_12",2009,8,1,1,133,522,24.58037878949
"2999","ID_20",1985,2,0,0,332,32,25.3178630086256
"3000","ID_6",2000,12,1,1,356,135,215.875111402671
"3001","ID_3",1996,6,0,0,323,149,44.9313630908377
"3002","ID_14",1997,7,1,0,125,205,322.643125808454
"3003","ID_7",2001,5,1,0,389,106,78.1192964929156
"3004","ID_5",1991,3,1,0,223,387,81.5462587996021
"3005","ID_17",1994,8,1,0,387,383,5.75743276341337
"3006","ID_20",1999,2,1,0,14,247,40.7688475510459
"3007","ID_15",1987,2,0,0,115,214,49.3570383055346
"3008","ID_19",2003,11,1,0,126,196,579.039303967482
"3009","ID_15",1996,3,1,1,191,285,265.795841976201
"3010","ID_5",1987,9,0,0,136,564,5.60070788428752
"3011","ID_3",1987,1,0,0,233,55,7.21134939711757
"3012","ID_9",2007,7,1,1,93,162,193.7251473875
"3013","ID_5",2002,1,1,0,50,154,43.0216123542886
"3014","ID_14",1987,9,0,0,179,527,6.38752727204238
"3015","ID_3",2008,8,1,0,87,137,58.8775339763339
"3016","ID_7",1983,7,0,0,74,51,55.6146127535626
"3017","ID_20",2007,6,1,0,237,293,4.88295399005778
"3018","ID_15",1996,2,1,1,37,213,378.140746584853
"3019","ID_3",1985,12,0,0,84,369,147.149058754149
"3020","ID_18",2007,7,1,1,70,361,7.82358684001787
"3021","ID_2",1989,11,0,0,14,366,3.94479449053421
"3022","ID_12",1981,5,0,0,323,94,27.9775172092723
"3023","ID_14",2002,7,1,0,153,300,16.3108196308205
"3024","ID_19",2007,1,1,0,282,487,4.45326271687677
"3025","ID_2",1995,4,0,0,101,241,84.6881981904024
"3026","ID_11",2009,2,1,0,318,507,4.24233933156759
"3027","ID_16",2000,4,0,0,131,212,118.915056490613
"3028","ID_5",1983,3,0,0,31,96,10.0267318781807
"3029","ID_13",1988,2,0,0,267,85,11.2688570603692
"3030","ID_12",2004,7,1,1,156,205,228.502635308205
"3031","ID_19",1980,11,0,0,374,103,293.02367932426
"3032","ID_1",1998,12,1,0,47,174,173.959495852887
"3033","ID_18",2009,11,1,1,78,137,181.91344605707
"3034","ID_16",1984,4,0,0,171,358,43.2323392319043
"3035","ID_6",2008,5,1,1,29,238,37.5032449283381
"3036","ID_17",1983,7,0,0,140,361,73.0629534903482
"3037","ID_15",2006,10,1,1,152,151,475.13944297302
"3038","ID_15",1992,7,0,0,148,350,48.7841914706155
"3039","ID_1",2006,3,1,1,370,70,131.972973073339
"3040","ID_7",1990,2,0,0,136,128,38.3224693884466
"3041","ID_10",1990,7,0,0,214,169,12.37132143105
"3042","ID_13",1989,10,0,0,267,307,5.76442910478724
"3043","ID_4",1996,4,0,0,58,237,78.4677051334955
"3044","ID_18",1994,12,1,0,65,98,39.8657298339283
"3045","ID_13",2001,6,1,0,158,181,391.404981804964
"3046","ID_3",1990,1,0,0,353,538,4.41236752541029
"3047","ID_20",1985,4,0,0,330,115,26.0041066983255
"3048","ID_11",1985,10,0,0,316,393,14.8979851673068
"3049","ID_5",2008,12,1,0,139,146,72.5983143291932
"3050","ID_12",2007,5,1,1,182,166,127.044553990744
"3051","ID_9",1992,2,1,0,204,314,17.4828074828012
"3052","ID_11",1990,2,1,0,142,294,41.5395620047621
"3053","ID_16",1982,12,0,0,28,168,26.5719807519546
"3054","ID_20",1983,9,0,0,386,50,104.964051284146
"3055","ID_11",1986,7,0,0,289,484,60.5532008343362
"3056","ID_16",1985,9,0,0,124,535,9.10283557093092
"3057","ID_7",1983,12,0,0,106,556,5.48502529464604
"3058","ID_20",2003,9,1,0,331,183,72.9987263674734
"3059","ID_10",2004,8,1,1,116,186,407.069293452012
"3060","ID_18",2006,11,1,1,333,514,11.8043232240097
"3061","ID_12",2004,8,1,1,28,388,16.4603188464956
"3062","ID_16",1991,5,0,0,376,350,3.73795787524131
"3063","ID_20",1981,5,0,0,52,232,23.2474078957876
"3064","ID_6",1997,4,0,0,69,175,114.288796625878
"3065","ID_3",1994,4,0,0,311,563,6.5300440513676
"3066","ID_3",1985,1,0,0,298,63,7.93140099750387
"3067","ID_1",1982,11,0,0,51,440,92.8511154030518
"3068","ID_8",1985,1,0,0,230,127,83.0677726302643
"3069","ID_3",1999,6,0,0,388,37,89.5468015865489
"3070","ID_10",2007,11,1,1,379,33,61.0486655459023
"3071","ID_7",2004,8,1,1,212,84,50.4817066340472
"3072","ID_17",2008,8,1,0,333,265,8.42565345094449
"3073","ID_2",1999,6,0,0,152,281,29.3643189178206
"3074","ID_7",2008,11,1,1,109,325,5.64952974620905
"3075","ID_19",1992,6,0,0,375,107,59.0252476563026
"3076","ID_9",1985,5,1,0,175,98,46.2215129317125
"3077","ID_16",2005,6,1,1,249,101,86.1451142066101
"3078","ID_16",2006,8,1,1,352,106,90.7625351114878
"3079","ID_11",2007,11,1,0,107,178,208.110469252402
"3080","ID_20",2004,2,1,0,388,286,12.0560494753166
"3081","ID_10",1995,4,0,0,129,589,8.99798075698017
"3082","ID_8",1985,9,0,0,357,552,16.7513695091732
"3083","ID_19",1986,9,0,0,387,394,13.2594815382303
"3084","ID_5",1999,12,1,0,343,210,56.2320022096042
"3085","ID_1",1993,7,0,0,102,323,63.1745294448814
"3086","ID_4",1983,8,0,0,385,51,110.855101258715
"3087","ID_15",1998,11,1,1,185,216,92.8260646795569
"3088","ID_13",1982,6,0,0,113,19,12.3304454397282
"3089","ID_4",1988,9,0,0,149,169,17.4957117822579
"3090","ID_9",1994,6,1,0,381,173,50.8744663786327
"3091","ID_12",1980,4,0,0,243,140,136.62317095071
"3092","ID_11",2006,8,1,0,100,447,11.5309274687281
"3093","ID_16",1981,4,0,0,302,93,27.0739472020266
"3094","ID_4",2005,6,1,0,323,489,2.8286526773301
"3095","ID_13",1986,10,0,0,85,343,44.3302826237007
"3096","ID_8",1994,5,0,0,167,359,72.6160920702938
"3097","ID_10",1981,7,0,0,318,406,18.661868428364
"3098","ID_14",2007,4,1,0,37,153,29.5418279424273
"3099","ID_18",2004,2,1,1,187,191,100.061314324232
"3100","ID_6",1984,1,0,0,180,297,30.314910188858
"3101","ID_4",2001,5,1,0,312,201,55.4694262076246
"3102","ID_16",1991,2,0,0,260,101,15.7898780427198
"3103","ID_16",1981,11,0,0,119,499,101.884827665718
"3104","ID_16",2006,11,1,1,154,202,209.201913944458
"3105","ID_3",1992,3,0,0,189,480,8.63352358560908
"3106","ID_2",1993,3,0,0,77,54,15.8851622518346
"3107","ID_14",1982,7,0,0,191,219,98.7388367816475
"3108","ID_17",1997,6,1,0,160,169,131.537441038982
"3109","ID_6",1999,2,1,0,150,226,218.759345067374
"3110","ID_20",1996,6,0,0,327,304,32.4120211703827
"3111","ID_6",2009,5,1,1,191,206,183.807737534528
"3112","ID_2",1989,6,0,0,267,452,40.2463487815183
"3113","ID_15",1980,4,0,0,214,473,60.3918100820948
"3114","ID_17",1980,7,0,0,288,316,41.9574523995936
"3115","ID_12",1990,7,0,0,77,294,25.9922762049599
"3116","ID_19",1990,11,0,0,105,141,31.8337165928924
"3117","ID_13",1994,5,1,0,338,276,6.51209106051839
"3118","ID_6",1996,5,0,0,58,135,104.393563925043
"3119","ID_5",1989,9,0,0,193,112,39.8262131048407
"3120","ID_14",1983,8,0,0,191,243,96.0466626158445
"3121","ID_6",1989,10,0,0,31,570,4.58153961113541
"3122","ID_15",2002,10,1,1,115,178,618.807494592134
"3123","ID_18",2007,10,1,1,381,216,63.7653796666016
"3124","ID_15",1981,10,0,0,106,372,113.49120430412
"3125","ID_3",1986,6,0,0,244,66,10.3156820025081
"3126","ID_12",2000,6,1,0,68,125,82.5975361831662
"3127","ID_12",1995,11,0,0,125,180,111.657486249344
"3128","ID_14",2009,4,1,0,253,8,8.34067624492529
"3129","ID_15",1983,10,0,0,113,340,114.759469900582
"3130","ID_1",1981,2,0,0,16,151,19.5332483695319
"3131","ID_2",1997,9,0,0,92,152,142.282970933949
"3132","ID_8",1997,7,1,0,17,519,8.9070410297044
"3133","ID_16",1982,10,0,0,392,387,9.20597910754985
"3134","ID_11",1995,7,1,0,107,190,192.233956004105
"3135","ID_7",2008,4,1,1,225,548,9.80672924081943
"3136","ID_9",1985,10,1,0,189,442,88.6989264412335
"3137","ID_7",1996,2,0,0,51,227,137.878104779428
"3138","ID_18",1984,2,0,0,358,162,56.3693533847139
"3139","ID_7",1990,11,0,0,33,501,5.85671994838081
"3140","ID_13",1991,9,1,0,287,330,13.3124010199452
"3141","ID_18",1985,8,0,0,128,381,38.4790971767928
"3142","ID_15",1991,1,0,0,298,541,3.34189738590851
"3143","ID_12",1980,7,0,0,113,392,267.131641669071
"3144","ID_11",1991,11,1,0,161,115,41.3342131673117
"3145","ID_15",1998,12,1,1,69,44,83.5935089025976
"3146","ID_3",1991,12,0,0,28,424,7.70298242752493
"3147","ID_16",2007,9,1,1,66,518,8.78959828288742
"3148","ID_4",2001,1,1,0,48,214,202.991788135841
"3149","ID_7",1984,8,0,0,57,139,37.5156529077471
"3150","ID_5",1985,11,0,0,360,341,20.3667829567353
"3151","ID_18",1999,7,1,1,360,96,639.629453039269
"3152","ID_12",1981,6,0,0,159,388,94.9529444986518
"3153","ID_18",1984,3,0,0,213,158,131.713849426317
"3154","ID_18",1980,1,0,0,337,564,150.711964742884
"3155","ID_20",1981,9,0,0,32,392,18.4909063293474
"3156","ID_9",2008,5,1,1,165,415,5.98224218814404
"3157","ID_5",2009,5,1,0,70,193,64.7993523034495
"3158","ID_20",2003,8,1,0,61,507,5.72690446497823
"3159","ID_14",1994,4,1,0,114,84,33.610427071976
"3160","ID_3",1991,3,0,0,231,478,7.03483230104011
"3161","ID_2",1992,8,0,0,306,66,8.64854105421299
"3162","ID_2",1986,5,0,0,78,408,85.4647938496808
"3163","ID_6",1991,9,0,0,105,465,8.44081198981163
"3164","ID_18",2007,7,1,1,150,95,59.9805086200098
"3165","ID_3",1983,8,0,0,348,100,156.51572945808
"3166","ID_13",1992,7,1,0,259,526,3.0759394109848
"3167","ID_4",1987,8,0,0,317,177,24.9893942899361
"3168","ID_19",1987,6,0,0,151,353,23.5582683246216
"3169","ID_1",2005,10,1,1,53,535,16.5320471296135
"3170","ID_18",2005,5,1,1,108,254,81.5325481409109
"3171","ID_7",2003,6,1,1,319,579,14.4442922540137
"3172","ID_6",1982,11,0,0,138,184,23.548638929726
"3173","ID_6",2009,9,1,1,298,104,27.6564820466841
"3174","ID_6",1992,3,0,0,162,143,84.1896696875541
"3175","ID_14",1988,11,0,0,7,167,55.1302210791758
"3176","ID_2",1996,3,0,0,211,122,152.088885887506
"3177","ID_20",1983,4,0,0,376,517,34.8351578084287
"3178","ID_8",1990,5,0,0,82,266,53.6877111714953
"3179","ID_2",1993,6,0,0,252,470,6.71300847825232
"3180","ID_7",1988,8,0,0,191,413,26.77879611631
"3181","ID_15",2004,9,1,1,341,118,98.4659210061429
"3182","ID_8",2005,12,1,0,349,497,4.91039452425045
"3183","ID_15",2006,4,1,1,337,335,12.2871238086071
"3184","ID_19",2008,6,1,0,166,228,99.5709221227147
"3185","ID_2",1995,2,0,0,261,529,8.0945599968965
"3186","ID_9",2008,9,1,1,200,364,9.38424034595396
"3187","ID_20",1993,1,0,0,124,83,36.4286900058813
"3188","ID_8",2008,7,1,0,195,533,4.73856997622571
"3189","ID_20",1980,11,0,0,42,546,19.7071822839543
"3190","ID_16",2000,2,0,0,78,89,41.0625171908821
"3191","ID_1",2008,8,1,1,161,148,117.994802109235
"3192","ID_17",1983,6,0,0,10,268,117.023907310172
"3193","ID_9",2004,6,1,1,44,111,28.1444379961875
"3194","ID_20",2006,12,1,0,158,216,70.1260987249367
"3195","ID_5",1990,4,1,0,326,139,14.6056308530137
"3196","ID_11",1994,4,1,0,328,499,8.95867289242671
"3197","ID_6",1986,2,0,0,295,257,18.6814464302208
"3198","ID_8",1985,7,0,0,266,339,18.0600987797494
"3199","ID_2",2001,3,1,0,76,527,5.29016748577848
"3200","ID_14",1994,11,1,0,26,173,109.038165703981
"3201","ID_2",1990,6,0,0,57,272,26.0691739581302
"3202","ID_19",2004,1,1,0,161,497,9.23584997145909
"3203","ID_8",1997,10,1,0,183,390,23.7863450539809
"3204","ID_13",2004,8,1,0,258,216,8.05521276137491
"3205","ID_20",1985,6,0,0,12,107,16.0095736032965
"3206","ID_8",1984,4,0,0,83,74,49.841969313395
"3207","ID_9",2009,1,1,1,330,264,38.2142000057988
"3208","ID_6",1984,10,0,0,36,408,28.5647049992322
"3209","ID_6",1993,5,0,0,92,323,80.4418294410773
"3210","ID_11",1991,4,1,0,116,291,25.6089378286161
"3211","ID_13",1990,1,1,0,181,281,13.0345177410634
"3212","ID_20",1994,4,0,0,201,100,46.0491103369319
"3213","ID_14",2001,5,1,0,71,114,168.537272125956
"3214","ID_8",1997,7,1,0,332,310,39.9807804903926
"3215","ID_14",2006,2,1,0,102,88,70.6628545172591
"3216","ID_17",1983,5,0,0,165,576,16.1059053949626
"3217","ID_11",1984,8,0,0,313,144,8.91944764556016
"3218","ID_14",1981,9,0,0,153,437,153.820073566305
"3219","ID_13",1992,4,1,0,10,189,90.7283425787149
"3220","ID_5",1989,2,0,0,378,175,10.4081326112833
"3221","ID_1",1999,8,1,0,51,201,226.988849755543
"3222","ID_9",2000,4,1,1,307,473,22.2918261996308
"3223","ID_19",1994,12,0,0,89,234,70.2822061921878
"3224","ID_6",2000,3,1,1,362,24,55.5558206317211
"3225","ID_15",1989,5,0,0,178,341,8.78834253036193
"3226","ID_18",1994,9,1,0,10,230,50.3291550887573
"3227","ID_11",1981,4,0,0,186,334,73.5172441744135
"3228","ID_11",2009,4,1,0,362,77,45.9731444998405
"3229","ID_1",1995,1,0,0,58,286,42.0302744356102
"3230","ID_15",2009,3,1,1,126,177,327.28145718318
"3231","ID_2",1985,12,0,0,33,513,12.2599606005004
"3232","ID_13",1994,9,1,0,260,545,9.55854843464048
"3233","ID_9",2003,10,1,1,301,62,10.3851021566724
"3234","ID_7",2007,9,1,1,100,228,120.97016924696
"3235","ID_19",1992,2,0,0,119,226,113.538038518733
"3236","ID_9",1988,9,1,0,378,70,37.3359384891479
"3237","ID_18",1991,2,0,0,182,404,36.8227791236307
"3238","ID_5",1981,6,0,0,279,267,54.4966795314123
"3239","ID_7",1997,3,0,0,328,291,43.4750628197788
"3240","ID_18",1986,10,0,0,38,53,10.988550907841
"3241","ID_8",2000,9,1,0,382,118,109.16825820982
"3242","ID_6",2000,10,1,1,277,506,34.0238247710258
"3243","ID_3",2004,9,1,0,135,150,89.9837821879247
"3244","ID_3",1994,6,0,0,92,331,42.8286238702815
"3245","ID_5",1984,4,0,0,189,19,5.4732104094873
"3246","ID_11",2004,1,1,0,66,194,80.4343039036351
"3247","ID_15",1995,1,1,0,188,115,100.245295939031
"3248","ID_18",1988,4,0,0,300,255,38.0512307276713
"3249","ID_11",1998,4,1,0,182,127,124.120626285762
"3250","ID_17",1987,9,1,0,240,443,44.9382959249182
"3251","ID_17",1982,6,0,0,213,127,166.054342292715
"3252","ID_10",2003,1,1,1,321,179,162.814570917483
"3253","ID_4",2007,3,1,0,202,189,15.0809197945485
"3254","ID_18",1986,9,0,0,170,479,37.7280129388172
"3255","ID_8",1995,11,0,0,62,198,140.049130986244
"3256","ID_12",1996,12,0,0,349,37,35.7232894583433
"3257","ID_2",1993,1,0,0,57,114,15.5809324461975
"3258","ID_4",1995,3,0,0,286,317,61.4948380843617
"3259","ID_5",2008,5,1,0,97,588,4.16033938510629
"3260","ID_16",2006,2,1,1,141,212,332.360153535827
"3261","ID_16",1982,11,0,0,44,460,112.773043557897
"3262","ID_16",1995,8,0,0,248,16,2.61531156476642
"3263","ID_1",1985,8,0,0,176,30,11.3999267297754
"3264","ID_15",1991,5,0,0,323,464,11.0211761190202
"3265","ID_19",1999,10,1,0,204,528,11.783128157204
"3266","ID_20",1990,11,0,0,345,580,3.93972964010992
"3267","ID_11",2006,9,1,0,96,176,87.8839546387479
"3268","ID_18",1996,6,1,0,285,317,55.4946620956921
"3269","ID_13",1993,3,1,0,133,396,13.7126415943018
"3270","ID_3",1986,3,0,0,44,161,14.9810531346573
"3271","ID_1",1982,5,0,0,343,314,19.922101958424
"3272","ID_10",2007,9,1,1,216,539,8.18679452598113
"3273","ID_1",1994,6,0,0,165,97,24.221187527821
"3274","ID_7",1996,5,0,0,218,126,93.6392614022624
"3275","ID_9",1999,12,1,1,313,261,205.23314053964
"3276","ID_11",1980,3,0,0,180,143,148.003403742235
"3277","ID_12",2001,4,1,1,355,147,222.215771984749
"3278","ID_4",1998,7,0,0,45,180,70.2621633198141
"3279","ID_11",2007,12,1,0,385,90,82.4593731117288
"3280","ID_19",1980,8,0,0,280,549,66.0326738309825
"3281","ID_18",1986,1,0,0,219,406,25.9165563280652
"3282","ID_6",1991,10,0,0,359,115,140.223093316319
"3283","ID_6",2000,11,1,1,181,311,47.7237882129792
"3284","ID_5",1987,5,0,0,357,395,5.94580298114048
"3285","ID_11",1984,6,0,0,233,26,10.1028651266622
"3286","ID_2",2007,10,1,0,384,392,4.09502737447814
"3287","ID_19",1998,2,1,0,348,78,51.4554871798339
"3288","ID_10",2001,10,1,0,198,475,10.8119352330173
"3289","ID_1",1998,5,1,0,392,140,163.241856269993
"3290","ID_20",1995,9,0,0,137,432,7.04455199966969
"3291","ID_9",1981,3,0,0,231,478,44.0209890362029
"3292","ID_3",2007,12,1,0,19,585,11.3085045650424
"3293","ID_3",2009,4,1,0,334,278,8.03454698926413
"3294","ID_8",1990,9,0,0,207,157,30.6925037678231
"3295","ID_5",1987,5,0,0,192,259,9.95028153797505
"3296","ID_13",1985,8,0,0,122,229,41.7334672537522
"3297","ID_9",1988,10,1,0,331,118,10.3195365859643
"3298","ID_14",1982,5,0,0,157,48,22.6990126852724
"3299","ID_18",1989,10,0,0,178,23,4.06706936682286
"3300","ID_11",1989,11,1,0,192,387,71.5412224076428
"3301","ID_17",2008,7,1,0,335,296,4.20551774249038
"3302","ID_10",1997,7,0,0,66,94,21.9049515414811
"3303","ID_16",1990,9,0,0,239,392,29.1183861460219
"3304","ID_12",2004,9,1,1,166,186,313.704255506471
"3305","ID_6",1990,1,0,0,104,183,41.9619480444539
"3306","ID_9",1999,8,1,1,343,140,135.08943427834
"3307","ID_15",2000,1,1,1,356,261,242.020156835966
"3308","ID_6",2000,11,1,1,132,230,152.908099207891
"3309","ID_3",1995,7,0,0,106,94,76.6482343280167
"3310","ID_13",1995,9,1,0,175,162,58.5754893655326
"3311","ID_4",1995,8,0,0,94,317,28.6843514408001
"3312","ID_10",1997,4,0,0,388,535,6.42694776750695
"3313","ID_4",2006,5,1,0,168,356,6.63109362268099
"3314","ID_17",1988,9,1,0,46,242,30.3322287288986
"3315","ID_7",1980,9,0,0,7,513,20.8604350891698
"3316","ID_10",1980,10,0,0,312,20,27.6595600671112
"3317","ID_7",2008,1,1,1,116,130,112.607287929351
"3318","ID_6",1982,6,0,0,310,345,35.6145264442473
"3319","ID_7",1999,2,1,0,61,211,124.729141159217
"3320","ID_9",1998,1,1,1,240,122,150.550383710696
"3321","ID_16",1989,5,0,0,165,117,49.3163914281469
"3322","ID_3",2003,9,1,0,179,160,51.8281817269742
"3323","ID_9",1989,8,1,0,206,142,54.846531533926
"3324","ID_19",2000,5,1,0,152,442,11.5026164850308
"3325","ID_3",2007,5,1,0,150,184,435.416773362589
"3326","ID_2",2008,8,1,0,287,482,6.33866036533594
"3327","ID_1",2009,9,1,1,155,180,305.929464829242
"3328","ID_2",1993,8,0,0,160,327,43.9294801104733
"3329","ID_4",2006,8,1,0,23,549,3.21917351854181
"3330","ID_12",1981,5,0,0,333,513,132.449197388973
"3331","ID_4",1992,3,0,0,128,578,11.9908642646487
"3332","ID_2",2005,7,1,0,163,258,30.897346190813
"3333","ID_14",2004,1,1,0,265,471,3.39999542473271
"3334","ID_20",1993,3,0,0,221,358,74.4236399250864
"3335","ID_4",1997,11,0,0,100,173,116.148942973738
"3336","ID_20",1999,4,1,0,201,129,216.673612408174
"3337","ID_5",1982,7,0,0,132,438,63.5027456786766
"3338","ID_4",2009,4,1,0,127,563,5.48363887940559
"3339","ID_17",2009,3,1,0,207,147,49.0850394439662
"3340","ID_19",1985,10,0,0,116,28,13.5286793158454
"3341","ID_17",2009,6,1,0,322,141,57.7420034122466
"3342","ID_8",1987,1,0,0,93,307,29.2413402877877
"3343","ID_7",1990,2,0,0,235,145,28.523564645557
"3344","ID_3",2005,12,1,0,15,550,12.73835881981
"3345","ID_20",1980,4,0,0,338,528,133.667709515377
"3346","ID_19",1980,8,0,0,364,438,32.2372532849776
"3347","ID_5",2000,9,1,0,108,148,114.210172515595
"3348","ID_14",1999,2,1,0,125,272,28.7098264232136
"3349","ID_15",2007,7,1,1,25,192,267.19662370015
"3350","ID_9",1981,5,0,0,142,126,32.9033882063964
"3351","ID_4",1997,8,0,0,150,96,19.1536369605326
"3352","ID_4",1988,8,0,0,304,585,5.88841550872907
"3353","ID_4",1981,11,0,0,63,413,57.3254453883197
"3354","ID_16",1985,8,0,0,88,40,81.222742110377
"3355","ID_5",1989,6,0,0,374,73,27.9894610680518
"3356","ID_15",1992,10,0,0,158,69,9.31744930605874
"3357","ID_18",2008,10,1,1,167,238,88.4557312547703
