"","vess","yr","month","tech_1","tech_2","lat","lon","catch"
"1402","ID_15",1981,6,0,0,189,403,42.1707225665436
"1403","ID_12",2008,12,1,1,181,51,10.1631009015586
"1404","ID_19",1990,9,0,0,198,405,34.0060644103328
"1405","ID_14",1988,7,1,0,258,324,37.98493901891
"1406","ID_19",1993,11,0,0,155,193,70.8872653754132
"1407","ID_8",2002,7,1,1,104,106,135.428696827684
"1408","ID_19",1989,1,0,0,124,477,62.8050371225348
"1409","ID_17",1985,4,0,0,146,466,79.2963092948885
"1410","ID_9",2005,1,1,1,374,123,15.5118880544531
"1411","ID_3",1982,4,0,0,339,444,33.5865995008046
"1412","ID_20",1983,11,0,0,19,132,4.04782585039788
"1413","ID_20",1995,5,1,0,117,147,162.939822096402
"1414","ID_5",2007,1,1,1,196,183,222.209575293743
"1415","ID_16",1985,5,0,0,336,459,21.1641728534013
"1416","ID_12",2001,7,1,1,194,170,186.151996344548
"1417","ID_3",1987,12,0,0,95,367,105.72141016789
"1418","ID_8",2002,6,1,1,119,102,148.619568506614
"1419","ID_20",2004,2,1,1,65,262,155.237134031948
"1420","ID_15",2007,9,1,1,236,25,2.86966840111477
"1421","ID_17",1992,10,0,0,71,405,122.123456158696
"1422","ID_8",1994,3,1,1,293,109,120.911794544058
"1423","ID_1",1980,8,0,0,58,40,5.90693178331669
"1424","ID_10",2004,3,1,1,210,85,25.2657333639638
"1425","ID_3",1980,4,0,0,345,454,84.12722846144
"1426","ID_1",1999,5,0,0,333,279,5.04654198494296
"1427","ID_19",2008,8,1,1,78,181,222.449839192066
"1428","ID_17",2002,11,1,0,53,132,65.2412631771884
"1429","ID_15",1980,11,0,0,151,293,246.60175012438
"1430","ID_6",1985,12,0,0,303,479,4.79214302539027
"1431","ID_3",1993,5,1,0,70,371,74.1774795694803
"1432","ID_18",1992,1,0,0,109,29,4.48938515082526
"1433","ID_19",1987,12,0,0,236,245,13.306660909032
"1434","ID_9",1991,6,0,0,70,248,21.3182930132827
"1435","ID_3",2001,12,1,0,138,180,39.1601125998761
"1436","ID_14",1982,11,0,0,287,438,28.9699695802544
"1437","ID_8",2000,8,1,1,256,101,118.266158242241
"1438","ID_2",1988,8,1,0,161,329,129.471546922816
"1439","ID_17",1980,8,0,0,237,478,35.9729223288405
"1440","ID_20",1988,11,0,0,81,112,65.1475851533952
"1441","ID_5",1995,10,0,0,299,184,274.570904796144
"1442","ID_14",1984,3,0,0,20,439,8.45508786371965
"1443","ID_9",2005,8,1,1,327,96,151.628593069606
"1444","ID_2",1997,9,1,0,251,185,179.645877710582
"1445","ID_6",1990,7,0,0,279,92,43.4300285369933
"1446","ID_10",1985,3,0,0,322,224,6.08067477459798
"1447","ID_8",1984,5,1,0,367,466,15.2846171879586
"1448","ID_8",2005,12,1,1,71,321,39.3878502491393
"1449","ID_11",1993,10,1,0,241,201,70.6782716130274
"1450","ID_2",1985,11,1,0,86,379,79.9237471676179
"1451","ID_5",1992,8,0,0,69,416,81.558901595125
"1452","ID_8",1992,4,1,0,275,176,46.7707092964944
"1453","ID_13",2005,8,1,0,308,76,59.1968444513371
"1454","ID_10",2004,11,1,1,89,138,60.0120517003842
"1455","ID_13",1993,3,0,0,386,446,0.393918392191503
"1456","ID_7",2008,7,1,1,109,57,28.1435115563895
"1457","ID_12",1995,5,1,0,320,338,3.13007217621441
"1458","ID_6",2000,8,0,0,287,211,114.552069810639
"1459","ID_2",1985,4,1,0,339,461,24.5637095545423
"1460","ID_3",2005,4,1,1,153,69,66.3635914869593
"1461","ID_15",2004,1,1,0,71,203,82.8571814796785
"1462","ID_12",1981,12,0,0,163,148,36.2659560411116
"1463","ID_7",2002,12,1,1,196,205,227.684156777756
"1464","ID_18",1998,8,1,0,334,265,8.35065779324863
"1465","ID_1",1981,9,0,0,368,239,4.87767340848939
"1466","ID_2",1993,6,1,0,297,107,76.8222082168248
"1467","ID_3",1998,2,1,0,211,153,57.2133814083835
"1468","ID_12",1999,2,1,1,105,456,3.97402519364701
"1469","ID_12",1987,7,0,0,231,155,45.661915246437
"1470","ID_14",2002,8,1,1,107,229,255.660031654107
"1471","ID_9",1982,8,0,0,161,304,443.162562341965
"1472","ID_1",2002,4,1,0,279,342,8.2664987934091
"1473","ID_8",1982,8,1,0,142,294,91.2351176118465
"1474","ID_7",2000,7,1,1,294,103,260.852941238503
"1475","ID_17",2004,6,1,0,212,479,0.605262969606669
"1476","ID_17",2000,9,1,0,389,537,0.0890128138662023
"1477","ID_13",2008,1,1,0,208,282,19.6669652627212
"1478","ID_12",1982,7,0,0,227,302,71.0132585568868
"1479","ID_8",1999,10,1,1,112,41,39.6420620377025
"1480","ID_14",1986,5,1,0,210,446,17.5827382754646
"1481","ID_13",1999,12,1,0,245,185,82.6756696873617
"1482","ID_13",1980,4,0,0,340,309,325.369539304614
"1483","ID_14",2001,4,1,1,312,174,283.351914528294
"1484","ID_4",1995,8,0,0,19,203,136.8196071379
"1485","ID_9",2008,4,1,1,304,122,110.112970289943
"1486","ID_8",1998,1,1,1,193,344,28.3691254276464
"1487","ID_5",2002,11,1,0,58,227,126.236389050812
"1488","ID_18",1986,9,0,0,368,524,0.345037567842348
"1489","ID_5",2004,5,1,0,102,320,57.6733741539589
"1490","ID_10",1998,10,1,0,200,134,46.5586710597077
"1491","ID_18",2006,1,1,0,123,290,26.6357754587246
"1492","ID_13",2007,2,1,0,92,159,116.270964264835
"1493","ID_16",2002,1,1,1,97,241,186.933058089267
"1494","ID_2",1995,2,1,0,130,208,132.866514920686
"1495","ID_12",1995,2,1,0,38,219,140.864752189861
"1496","ID_8",2006,11,1,1,102,57,15.6446001948236
"1497","ID_16",1986,3,0,0,157,556,22.5490862684387
"1498","ID_8",1983,8,1,0,377,378,43.1145877212266
"1499","ID_6",1999,12,0,0,104,240,214.126781962739
"1500","ID_20",2000,11,1,0,109,85,36.7918733186599
"1501","ID_10",2002,4,1,0,249,371,8.98481108136391
"1502","ID_19",1982,2,0,0,387,404,36.3534338339921
"1503","ID_2",1980,4,0,0,8,77,1.30502752197851
"1504","ID_16",1980,7,0,0,266,262,47.2029794360426
"1505","ID_7",2007,10,1,1,133,142,158.149553076257
"1506","ID_7",1993,5,0,0,104,290,12.0251667870324
"1507","ID_7",2000,5,1,1,288,58,56.062408905661
"1508","ID_10",1987,8,0,0,127,143,44.3552470001142
"1509","ID_8",1995,9,1,1,308,97,204.780816725509
"1510","ID_17",1982,10,0,0,190,68,27.6223074395513
"1511","ID_8",1997,5,1,1,198,191,223.337751523987
"1512","ID_8",1996,12,1,1,288,491,1.2819508099441
"1513","ID_20",1986,3,0,0,353,423,20.1985691977335
"1514","ID_20",2008,5,1,1,91,548,0.121003831587569
"1515","ID_3",1996,6,1,0,25,324,9.53799398520453
"1516","ID_17",1987,4,0,0,128,532,49.6412214764917
"1517","ID_1",1987,3,0,0,258,64,13.6614612731705
"1518","ID_1",2007,7,1,0,108,510,0.234316108290065
"1519","ID_17",1985,6,0,0,161,159,24.4821950850248
"1520","ID_3",1997,1,1,0,199,154,68.3887854620404
"1521","ID_7",2001,7,1,1,83,277,147.90936474728
"1522","ID_15",1981,2,0,0,341,11,0.462985414117072
"1523","ID_8",2009,10,1,1,188,91,56.7995348297018
"1524","ID_10",1995,8,0,0,54,243,157.861494638146
"1525","ID_19",2008,6,1,1,187,214,45.4593377831666
"1526","ID_4",2006,6,1,1,332,541,0.148726159036515
"1527","ID_5",1995,10,0,0,177,220,104.599674231684
"1528","ID_13",1983,4,0,0,303,329,64.0108637355648
"1529","ID_18",2000,9,1,0,254,321,19.952283822443
"1530","ID_12",1999,10,1,1,79,171,353.675344979039
"1531","ID_10",1989,6,0,0,373,506,0.583766733411802
"1532","ID_3",1982,10,0,0,15,462,11.1832855478781
"1533","ID_13",2005,9,1,0,96,173,97.5079672200011
"1534","ID_4",1982,10,0,0,93,230,47.336011416542
"1535","ID_3",1992,10,1,0,245,294,46.568948104885
"1536","ID_14",1998,10,1,0,44,230,173.349879846146
"1537","ID_1",1993,10,0,0,288,126,35.0468131596141
"1538","ID_14",2000,1,1,1,246,144,143.241648937061
"1539","ID_20",1997,7,1,0,155,163,91.8833225516179
"1540","ID_17",1991,5,0,0,359,548,0.104054112107532
"1541","ID_20",1990,3,0,0,305,279,16.0738435757173
"1542","ID_16",2005,10,1,1,200,292,65.0295370962714
"1543","ID_10",2005,3,1,1,155,204,184.955205797525
"1544","ID_3",1991,4,1,0,207,402,24.6864775465789
"1545","ID_7",2004,10,1,1,60,193,199.481301795747
"1546","ID_10",2000,2,1,0,272,78,42.9771137954242
"1547","ID_17",1981,9,0,0,20,230,308.794245309364
"1548","ID_3",1991,6,1,0,237,170,60.7562864125374
"1549","ID_15",2005,8,1,1,91,74,63.4443002068255
"1550","ID_12",2005,4,1,1,112,109,101.26039731465
"1551","ID_4",1986,7,0,0,59,497,47.7850419882277
"1552","ID_19",1994,4,0,0,108,363,39.4292258454076
"1553","ID_7",2004,8,1,1,53,200,332.378138642212
"1554","ID_15",1987,4,0,0,211,343,71.7095888998608
"1555","ID_18",1986,5,0,0,12,347,55.7196619359951
"1556","ID_10",2003,5,1,1,94,230,186.018203506843
"1557","ID_17",1983,12,0,0,158,348,269.56556768756
"1558","ID_15",2004,10,1,0,95,275,60.5291702546247
"1559","ID_20",2006,7,1,1,150,216,67.2035013323643
"1560","ID_2",1986,5,1,0,179,432,36.107951884906
"1561","ID_17",1997,4,0,0,298,154,146.760507961507
"1562","ID_15",1987,9,0,0,86,333,88.4618705177318
"1563","ID_15",1995,9,0,0,315,199,274.689533977061
"1564","ID_8",2000,5,1,1,340,577,0.123808020677394
"1565","ID_9",2006,12,1,1,196,171,230.12085359134
"1566","ID_19",1996,4,1,0,226,269,60.0557409850148
"1567","ID_8",2003,11,1,1,188,480,1.34677226364822
"1568","ID_6",2008,4,1,0,251,226,42.5678871271634
"1569","ID_13",1983,3,0,0,111,128,103.988761251271
"1570","ID_2",1990,4,1,0,183,322,34.0252293691107
"1571","ID_20",1986,2,0,0,349,345,72.5321174673221
"1572","ID_9",1986,5,0,0,328,142,7.60996885118562
"1573","ID_18",1995,1,0,0,159,103,44.1633318791864
"1574","ID_15",2005,7,1,1,156,88,60.8781459538386
"1575","ID_6",1980,5,0,0,61,61,27.1058916338166
"1576","ID_4",2000,3,1,0,363,212,65.9952186671731
"1577","ID_20",1994,9,1,0,78,316,122.527621679
"1578","ID_9",1985,11,0,0,88,536,122.539218056612
"1579","ID_8",2008,1,1,1,112,111,121.1440041964
"1580","ID_11",1982,3,0,0,344,176,1.94862258328416
"1581","ID_6",1989,11,0,0,209,117,6.86326603404502
"1582","ID_16",1985,12,0,0,265,525,6.12470535459699
"1583","ID_20",2000,7,1,0,374,100,6.33850520914981
"1584","ID_5",1992,3,0,0,152,189,53.6128587862356
"1585","ID_4",2002,7,1,0,85,228,437.058195144538
"1586","ID_7",1997,7,0,0,176,282,53.027580139318
"1587","ID_20",2001,4,1,0,174,285,64.6265080514164
"1588","ID_18",1998,11,1,0,195,443,1.19235930412977
"1589","ID_20",2008,7,1,1,327,186,98.2520180222081
"1590","ID_9",1998,10,1,0,11,174,135.450709216809
"1591","ID_18",1981,1,0,0,241,454,21.5973086426274
"1592","ID_18",1985,1,0,0,155,147,10.6957395112411
"1593","ID_17",2003,6,1,0,320,62,50.2268121223774
"1594","ID_17",2004,2,1,0,99,181,205.951123472825
"1595","ID_12",1988,2,0,0,293,98,46.256416402127
"1596","ID_11",1990,3,1,0,320,559,0.108973348406846
"1597","ID_15",1987,10,0,0,110,495,52.5240901941729
"1598","ID_2",2001,3,1,0,154,109,58.3419574693883
"1599","ID_18",1994,3,0,0,182,42,6.61411696638386
"1600","ID_12",1992,6,0,0,90,425,60.0383149692942
"1601","ID_12",1987,9,0,0,269,301,33.6441053079535
"1602","ID_14",1996,9,1,0,380,566,0.0320702234662601
"1603","ID_20",1992,6,1,0,279,164,33.4523479756787
"1604","ID_15",1983,5,0,0,338,265,10.3850496741619
"1605","ID_10",2009,2,1,1,173,211,48.7855999074039
"1606","ID_8",1984,8,1,0,335,75,32.2551938827117
"1607","ID_3",1987,10,0,0,203,311,63.935337256017
"1608","ID_9",1996,5,0,0,289,195,198.273586410213
"1609","ID_5",1983,6,0,0,291,87,83.0393770832942
"1610","ID_11",2003,6,1,1,187,23,15.704137828919
"1611","ID_5",1991,9,0,0,213,292,61.1023088199857
"1612","ID_8",1994,4,1,1,150,303,57.0335857346883
"1613","ID_5",1985,1,0,0,169,231,21.8103690899714
"1614","ID_16",1998,10,1,1,256,253,93.7528929756697
"1615","ID_14",2000,8,1,1,265,99,184.704153045438
"1616","ID_10",1999,5,1,0,81,213,339.996840979878
"1617","ID_18",1990,10,0,0,78,369,23.637692794946
"1618","ID_11",1984,8,0,0,46,185,36.0084003645359
"1619","ID_11",1994,4,1,0,75,258,50.7524891291534
"1620","ID_13",1992,10,0,0,79,165,91.5797171902943
"1621","ID_19",1995,7,1,0,17,199,93.6117942909573
"1622","ID_9",1993,10,0,0,60,126,49.458220240744
"1623","ID_12",1981,9,0,0,117,363,103.074382376407
"1624","ID_18",1980,4,0,0,210,191,27.8764853410202
"1625","ID_15",1987,10,0,0,156,329,84.1768931785675
"1626","ID_3",1999,9,1,0,335,167,106.82925083911
"1627","ID_8",1981,11,0,0,152,469,120.650241482378
"1628","ID_5",2007,11,1,1,62,147,320.910849276252
"1629","ID_19",1996,11,1,0,131,358,8.35086582784443
"1630","ID_10",1993,8,0,0,218,203,57.1085131625659
"1631","ID_15",1988,2,0,0,39,235,49.3643354209153
"1632","ID_1",1985,1,0,0,55,353,111.262462291983
"1633","ID_14",1994,10,1,0,135,340,44.5812047358863
"1634","ID_19",1988,10,0,0,203,335,67.2724254692738
"1635","ID_9",2001,11,1,0,116,111,101.663427855995
"1636","ID_19",2006,1,1,1,197,178,145.595463522806
"1637","ID_13",1982,10,0,0,300,467,20.7647393767753
"1638","ID_3",2003,5,1,0,297,161,95.2186391446259
"1639","ID_15",1992,8,0,0,115,264,69.6601623794785
"1640","ID_14",1988,3,1,0,246,521,10.6428136774755
"1641","ID_10",1994,4,0,0,358,257,45.3751996375862
"1642","ID_5",1999,6,1,0,324,186,439.952819469083
"1643","ID_17",1986,1,0,0,276,461,11.6151630347977
"1644","ID_13",2002,3,1,0,250,102,48.349003121604
"1645","ID_1",1993,11,0,0,25,188,62.7477456227667
"1646","ID_7",1989,6,0,0,136,572,9.43936471015828
"1647","ID_1",2000,8,0,0,333,213,65.683044875901
"1648","ID_10",1993,4,0,0,18,187,32.3054383907565
"1649","ID_13",1984,9,0,0,70,360,161.193398694939
"1650","ID_13",1990,1,0,0,232,381,28.446153336028
"1651","ID_11",1986,12,0,0,173,17,5.33606200127156
"1652","ID_8",2009,4,1,1,26,11,0.398761375575967
"1653","ID_12",2006,8,1,1,319,317,1.81988428066086
"1654","ID_2",1999,12,1,0,89,251,112.811534494929
"1655","ID_6",1999,12,0,0,225,203,324.631378216882
"1656","ID_14",1988,12,1,0,385,355,18.8146634342456
"1657","ID_7",2001,9,1,1,99,156,409.13535065321
"1658","ID_1",2009,6,1,0,109,142,70.4073312377836
"1659","ID_1",1986,4,0,0,120,152,62.7242417758875
"1660","ID_17",1995,7,0,0,93,217,324.849930574981
"1661","ID_11",1992,9,1,0,199,73,6.49766219436358
"1662","ID_19",1980,7,0,0,110,158,114.287959195238
"1663","ID_10",1985,3,0,0,385,577,0.0287381171546
"1664","ID_5",2000,7,1,0,13,165,124.535896860823
"1665","ID_8",1985,6,1,0,377,347,42.4039129336481
"1666","ID_8",2001,10,1,1,221,70,18.8743282062618
"1667","ID_20",1992,8,1,0,245,522,0.801554468500278
"1668","ID_6",1998,8,0,0,49,110,54.9834607979709
"1669","ID_20",1990,2,0,0,229,362,55.6244313144194
"1670","ID_11",1980,4,0,0,315,386,105.92113375846
"1671","ID_15",2003,1,1,0,200,193,121.53660676164
"1672","ID_12",1984,1,0,0,273,15,0.681042441551649
"1673","ID_10",2003,10,1,1,125,151,101.84146445929
"1674","ID_20",1989,10,0,0,151,306,136.029237977814
"1675","ID_10",1997,4,1,0,263,224,34.9240057379016
"1676","ID_10",1981,12,0,0,181,80,46.8359065826456
"1677","ID_7",2004,3,1,1,95,294,57.6172950019862
"1678","ID_3",2000,7,1,0,325,63,29.5676496050701
"1679","ID_13",1997,4,1,0,142,159,101.007943046105
"1680","ID_18",1984,6,0,0,86,355,65.5885485300952
"1681","ID_12",1992,11,0,0,315,283,44.1078644577417
"1682","ID_13",1989,4,0,0,90,526,33.9437825857149
"1683","ID_5",1997,10,1,0,358,552,0.0451624485879133
"1684","ID_6",2003,5,1,0,87,185,279.2556842979
"1685","ID_3",2008,11,1,1,328,44,8.864678898837
"1686","ID_6",2006,9,1,0,230,238,94.7243448087641
"1687","ID_17",2008,3,1,0,157,245,42.4233353493677
"1688","ID_5",1992,1,0,0,120,20,11.7223685656962
"1689","ID_5",1988,7,0,0,173,315,120.343139071499
"1690","ID_7",1999,1,1,0,229,194,151.932991787778
"1691","ID_7",1983,6,0,0,322,185,3.0712882206139
"1692","ID_10",1984,6,0,0,370,581,0.0337870290650389
"1693","ID_5",2001,2,1,0,71,328,31.3670206903497
"1694","ID_7",1995,9,0,0,23,217,37.2175806300364
"1695","ID_17",2009,7,1,0,101,73,29.6776516670198
"1696","ID_19",1990,7,0,0,58,118,13.0341192301005
"1697","ID_5",1993,3,0,0,300,279,33.8910037426253
"1698","ID_16",1985,1,0,0,245,443,19.7615034108904
"1699","ID_1",1983,12,0,0,252,62,21.5950476611921
"1700","ID_8",1980,1,0,0,266,395,21.5472045358121
"1701","ID_6",1997,4,0,0,312,363,3.05696826872672
"1702","ID_18",1989,9,0,0,267,228,10.2003936298667
"1703","ID_8",1987,10,1,0,95,512,102.71646513559
"1704","ID_20",2005,1,1,1,91,161,93.8517448777321
"1705","ID_18",1997,9,0,0,56,283,52.8854783688191
"1706","ID_20",2002,4,1,0,19,188,76.7573405226883
"1707","ID_4",2004,5,1,0,321,190,361.631607226174
"1708","ID_3",1999,4,1,0,230,228,52.5387276456398
"1709","ID_5",2001,4,1,0,62,183,363.558401134749
"1710","ID_18",2005,6,1,0,233,192,56.2739224325417
"1711","ID_14",1996,9,1,0,373,169,35.4053797576863
"1712","ID_6",1988,9,0,0,44,364,61.8377336193095
"1713","ID_2",1988,6,1,0,226,334,60.7106996760868
"1714","ID_19",2003,4,1,1,174,127,109.048579264935
"1715","ID_7",1990,2,0,0,83,144,37.0729520800217
"1716","ID_8",2004,11,1,1,97,187,461.018337092354
"1717","ID_20",2005,11,1,1,280,155,175.303891608172
"1718","ID_15",2005,9,1,1,113,131,100.524614316079
"1719","ID_10",1988,1,0,0,44,400,13.6054491364562
"1720","ID_19",1991,5,0,0,112,480,61.0283274939486
"1721","ID_5",1996,11,1,0,200,313,45.4998889514671
"1722","ID_10",1986,11,0,0,218,365,106.570324391204
"1723","ID_9",1990,1,0,0,75,380,109.464064086472
"1724","ID_7",2006,1,1,1,215,270,39.1789661072674
"1725","ID_11",2000,5,1,1,244,235,186.85650498708
"1726","ID_3",1993,8,1,0,208,116,21.1920335562554
"1727","ID_11",1982,7,0,0,320,285,29.3421124394493
"1728","ID_10",1999,4,1,0,384,106,6.98625062568856
"1729","ID_14",1990,9,1,0,89,551,27.8693334026995
"1730","ID_17",2009,11,1,0,34,169,103.154330818913
"1731","ID_6",1994,10,0,0,324,390,2.17019237314741
"1732","ID_10",1986,3,0,0,94,445,41.4873421587312
"1733","ID_5",1989,8,0,0,112,364,42.8679785588571
"1734","ID_18",1986,1,0,0,89,386,71.5195121331707
"1735","ID_19",1999,4,1,0,367,202,109.958298022115
"1736","ID_12",2002,7,1,1,210,117,61.4486922695557
"1737","ID_5",1982,5,0,0,273,543,5.67992820202586
"1738","ID_17",2003,4,1,0,138,464,1.6234346090486
"1739","ID_3",1983,5,0,0,16,24,0.626641848733432
"1740","ID_2",1987,5,1,0,120,526,99.3996731274089
"1741","ID_16",2004,3,1,1,138,138,248.399745940396
"1742","ID_11",1987,4,0,0,40,581,3.23352900361489
"1743","ID_8",2008,2,1,1,104,256,199.880258994193
"1744","ID_10",2008,7,1,1,308,93,118.470830057563
"1745","ID_12",1992,1,0,0,18,195,35.9006965607028
"1746","ID_7",1997,12,0,0,385,340,0.671901941595532
"1747","ID_1",1980,3,0,0,147,480,67.8407159127212
"1748","ID_17",2000,11,1,0,144,478,3.57053581519949
"1749","ID_1",2003,2,1,0,305,179,166.847916373322
"1750","ID_12",1999,8,1,1,88,141,420.6550249186
"1751","ID_16",1999,5,1,1,181,172,296.626186565419
"1752","ID_18",1986,4,0,0,122,591,6.20965132275217
"1753","ID_1",1997,7,0,0,102,266,105.860767762409
"1754","ID_19",1998,1,1,0,249,84,25.3891839689263
"1755","ID_6",1988,6,0,0,285,315,45.332012696898
"1756","ID_5",1983,9,0,0,250,560,17.2266437706193
"1757","ID_7",1989,9,0,0,230,413,8.55999266748903
"1758","ID_16",2007,3,1,1,384,543,0.10183953084288
"1759","ID_5",2000,11,1,0,92,125,218.72276264284
"1760","ID_19",2007,8,1,1,84,80,27.5865713403207
"1761","ID_8",1997,9,1,1,79,291,162.471670285008
"1762","ID_18",1991,10,0,0,117,202,10.8021625141373
"1763","ID_6",2008,2,1,0,80,226,131.774023773776
"1764","ID_5",1993,8,0,0,233,369,17.4549169767707
"1765","ID_14",2001,8,1,1,205,231,163.595639191271
"1766","ID_14",1997,5,1,0,70,192,399.04318331203
"1767","ID_17",1995,7,0,0,181,227,80.1313688230339
"1768","ID_8",1988,4,1,0,212,506,15.7287104493739
"1769","ID_15",2005,9,1,1,282,326,3.64992200845244
"1770","ID_10",1981,8,0,0,118,380,116.174797989171
"1771","ID_11",2003,7,1,1,103,355,23.1798532125242
"1772","ID_16",2000,2,1,1,368,225,50.263337790435
"1773","ID_3",1989,3,1,0,232,288,11.8296314844454
"1774","ID_13",1988,1,0,0,302,170,1.27165433349345
"1775","ID_18",2005,7,1,0,240,194,76.6731670736323
"1776","ID_14",1989,7,1,0,264,579,1.01305754882303
"1777","ID_17",2003,9,1,0,152,552,0.194355460092092
"1778","ID_1",1993,11,0,0,30,274,6.25230344714795
"1779","ID_17",2006,3,1,0,176,195,128.786531839712
"1780","ID_13",1989,2,0,0,234,537,9.98102239728987
"1781","ID_18",1980,11,0,0,230,11,1.37085635162218
"1782","ID_14",2002,12,1,1,337,264,15.7552362106763
"1783","ID_15",2009,9,1,1,106,193,71.5129417524157
"1784","ID_14",2007,2,1,1,120,124,152.779225228694
"1785","ID_18",1981,2,0,0,114,360,190.642139100036
"1786","ID_8",2009,2,1,1,92,227,258.263795142133
"1787","ID_15",2005,4,1,1,320,227,92.444324060436
"1788","ID_9",1995,8,0,0,309,98,54.0586989897212
"1789","ID_8",1983,6,1,0,111,563,48.0640105527606
"1790","ID_1",1987,11,0,0,216,210,11.9194413169231
"1791","ID_12",2002,8,1,1,176,215,172.711824327895
"1792","ID_11",1990,12,1,0,231,462,8.56289588974452
"1793","ID_9",2002,8,1,0,71,203,257.765916907758
"1794","ID_10",2006,6,1,1,375,146,37.8811897699296
"1795","ID_8",1985,6,1,0,203,406,42.5282779858039
"1796","ID_4",2008,5,1,1,168,106,84.9669708845671
"1797","ID_12",1999,8,1,1,288,224,149.59020607247
"1798","ID_6",2005,12,1,0,369,212,13.6958434377869
"1799","ID_19",2008,8,1,1,174,395,5.2106791969713
"1800","ID_12",1998,2,1,0,309,308,7.95686524568918
"1801","ID_13",1993,7,0,0,143,184,66.2690621006151
"1802","ID_15",1985,3,0,0,123,39,9.24309166731972
"1803","ID_14",1986,7,1,0,143,456,39.7460995969474
"1804","ID_5",1992,9,0,0,269,240,55.4559004817758
"1805","ID_11",2003,7,1,1,252,252,33.4246066697921
"1806","ID_9",2009,3,1,1,97,256,272.917056587409
"1807","ID_11",1984,8,0,0,170,447,40.0880980852304
"1808","ID_3",1990,7,1,0,264,307,21.7211405367845
"1809","ID_2",1984,5,1,0,310,397,28.5382926141565
"1810","ID_18",2004,9,1,0,69,82,12.5095220348833
"1811","ID_18",1996,5,0,0,219,151,53.1890597972573
"1812","ID_2",2009,11,1,1,255,79,24.1081673743617
"1813","ID_10",1997,1,1,0,31,39,1.74011968068993
"1814","ID_20",1980,6,0,0,292,66,91.3383585576397
"1815","ID_8",1983,5,1,0,56,248,136.945966128313
"1816","ID_19",2004,6,1,1,97,249,313.989204865507
"1817","ID_7",1995,3,0,0,118,132,84.1938102546422
"1818","ID_11",2001,2,1,1,185,81,41.4215527401596
"1819","ID_16",2004,11,1,1,316,146,199.345035439434
"1820","ID_1",1993,1,0,0,169,438,7.62682770554037
"1821","ID_5",1980,10,0,0,292,381,81.3559080611551
"1822","ID_2",2004,10,1,1,163,322,36.4327250217263
"1823","ID_19",1997,12,1,0,280,71,89.0626680834725
"1824","ID_18",1995,3,0,0,54,220,56.6599003619295
"1825","ID_2",1998,3,1,0,222,202,123.59150529635
"1826","ID_8",1990,5,1,0,81,214,14.9357075612847
"1827","ID_13",1997,6,1,0,387,279,2.46009666867589
"1828","ID_5",1984,6,0,0,65,330,281.052716315458
"1829","ID_17",1993,10,0,0,258,264,54.7424307627705
"1830","ID_4",2009,2,1,1,136,117,444.542589552091
"1831","ID_10",1982,8,0,0,329,161,1.89559847096667
"1832","ID_5",2001,5,1,0,131,111,295.285121556108
"1833","ID_12",1986,1,0,0,206,354,74.7779222040079
"1834","ID_1",2007,2,1,0,181,202,84.7149746009349
"1835","ID_18",2000,3,1,0,21,232,24.4643825790822
"1836","ID_16",1994,1,0,0,68,176,269.758658413601
"1837","ID_19",1985,5,0,0,95,62,19.1235851254172
"1838","ID_5",1998,2,1,0,72,220,324.196248633596
"1839","ID_3",1989,8,1,0,201,408,48.6734830188463
"1840","ID_16",2003,12,1,1,243,71,31.7358326374531
"1841","ID_8",1990,3,1,0,56,534,41.9675428462803
"1842","ID_20",1998,12,1,0,67,262,140.996977380947
"1843","ID_5",1993,10,0,0,254,144,53.7666412617144
"1844","ID_5",2003,7,1,0,126,63,36.0660291182576
"1845","ID_8",1987,1,1,0,212,228,25.4480393712214
"1846","ID_12",1990,9,0,0,86,536,35.1995015944068
"1847","ID_2",1983,12,0,0,383,52,1.82145024603088
"1848","ID_14",1990,5,1,0,55,516,57.7321308681671
"1849","ID_13",1989,3,0,0,282,63,16.1805776313224
"1850","ID_13",1984,6,0,0,165,348,99.9018350190381
"1851","ID_6",1990,9,0,0,346,131,5.21367258706703
"1852","ID_15",2004,11,1,0,216,124,42.0787029846111
"1853","ID_18",2009,10,1,0,132,221,20.1896372752767
"1854","ID_19",2008,2,1,1,141,200,70.5923287804256
"1855","ID_3",1987,8,0,0,207,427,21.5963352273192
"1856","ID_17",2002,6,1,0,188,532,0.519800973298131
"1857","ID_11",1980,5,0,0,59,336,210.161905858495
"1858","ID_11",1998,8,1,1,87,226,160.8214156804
"1859","ID_5",1996,12,1,0,203,169,102.827336382653
"1860","ID_5",1995,1,0,0,371,303,1.4193614217561
"1861","ID_13",2000,1,1,0,225,165,190.24676411437
"1862","ID_6",1990,3,0,0,233,409,34.1532567026673
"1863","ID_13",2000,1,1,0,176,490,1.71606374945534
"1864","ID_16",1999,3,1,1,98,280,322.585107638873
"1865","ID_16",2005,5,1,1,202,10,4.39197704581186
"1866","ID_19",2002,5,1,1,232,297,53.3383854392677
"1867","ID_18",2009,4,1,0,76,390,1.16418693296224
"1868","ID_20",1997,9,1,0,155,292,57.9459457696993
"1869","ID_12",1980,8,0,0,204,107,43.8818709183243
"1870","ID_20",2002,2,1,0,384,212,15.6627947009805
"1871","ID_9",1990,11,0,0,228,60,3.06889307447844
